Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"AI_Stats_Component::AI_Stats_Component",606,0.86,0.00,0.17,0.00,"Project_Valerian.exe",
"UI_Window_Generic::Draw",332,0.19,0.00,0.07,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::_Get_data","1,485",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Get_data","1,540",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Entity_Stats::Entity_Stats",613,0.86,0.00,0.16,0.00,"Project_Valerian.exe",
"Structure_Template::operator=",635,0.03,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Check_Simple_Distance_To_Object",276,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_GetNumCacheLevels","5,610",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Buynode0",306,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"__local_stdio_printf_options","5,616",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<char * const &>","2,785",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Alloc_proxy",176,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Movement_Component::AI_Movement_Component",613,0.02,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Myfirst","1,312",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Check_Tile_Placement",604,0.22,0.00,0.04,0.00,"Project_Valerian.exe",
"Message_Core::operator=",941,0.03,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Item_Component::__autoclassinit2",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<1>","2,824",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::__autoclassinit2",613,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Erase",308,0.00,0.00,0.14,0.00,"Project_Valerian.exe",
"AI_Movement_Component::__autoclassinit2",613,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Insert_at<std::pair<Coordinate const ,bool> &,std::_Tree_node<std::pair<Coordinate const ,bool>,void *> *>",306,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::operator[]",664,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::tuple<Coordinate const &>::tuple<Coordinate const &><Coordinate const &,0>",967,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<node,std::allocator<node> > >::_Myfirst","1,200",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Emplace_back_with_unused_capacity<Coordinate const &>",278,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Integral_to_string<char,int>",165,0.01,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Myproxy","1,056",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Create_Room_From_Data_File",1,1.31,0.00,155.04,0.10,"Project_Valerian.exe",
"std::forward_as_tuple<Coordinate const &>",967,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Getal",422,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Initialize_Dedicated_Multisprite",368,0.50,0.00,0.16,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::max_size",661,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > > >::~pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > > >","2,448",0.02,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::operator[]",600,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Get_data","1,174",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >",339,0.02,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Myend","1,080",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool><std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool,0>",661,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> ><char *,void>",165,0.01,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<Tile_Queue>,std::_Vector_val<std::_Simple_types<Tile_Queue> >,1>::_Compressed_pair<std::allocator<Tile_Queue>,std::_Vector_val<std::_Simple_types<Tile_Queue> >,1><>",615,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Get_second","2,621",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::less<node>::operator()",895,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Draw",165,0.98,0.00,0.70,0.00,"Project_Valerian.exe",
"FC_PackGlyphData",475,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Debug_lt<int const &,int const &>",785,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >::allocate",662,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::size","1,256",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Orphan_all",474,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> > >::destroy<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> *>","1,986",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Move_from",339,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::size",677,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<char> >::destroy<char *>","2,417",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::__autoclassinit2",613,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::max<int>",773,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >",160,4.75,0.00,3.51,0.00,"Project_Valerian.exe",
"Tile::Update_Tile_Structure",603,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward_as_tuple<>",967,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >","1,536",0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > > &>","4,896",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Buynode<std::piecewise_construct_t const &,std::tuple<Coordinate const &>,std::tuple<> >",306,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > const >","4,896",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::piecewise_construct_t const &>","2,901",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::emplace_back<int>",600,0.03,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator--",612,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Getal",661,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Myfirst",806,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Rel_Component::__autoclassinit2",613,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::tuple<Coordinate const &> >","2,901",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::pair<Coordinate const ,Tile>::pair<Coordinate const ,Tile><Coordinate const &>",661,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::_Emplace_reallocate<int>",216,0.02,0.00,0.01,0.00,"Project_Valerian.exe",
"std::forward<std::tuple<> >","2,901",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::end",614,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::get<0,Coordinate const &>",967,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::~_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >","1,842",0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_MapInsert",475,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tuple_val<Coordinate const &>::_Tuple_val<Coordinate const &><Coordinate const &>",967,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::vector<Tile_Queue,std::allocator<Tile_Queue> >",615,0.02,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Mylast",740,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Getal",717,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::tuple<Coordinate const &>::tuple<Coordinate const &>",967,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>::_Get_first","1,987",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::size",661,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_iterator<std::_Vector_val<std::_Simple_types<node> > >::_Vector_iterator<std::_Vector_val<std::_Simple_types<node> > >","1,184",0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >",160,4.74,0.00,3.50,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Getal",926,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,std::_Iterator_base12>::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,std::_Iterator_base12>",663,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::operator++",944,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::Draw",166,1.05,0.00,0.75,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Myfirst",745,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Tidy",176,3.75,0.00,2.52,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<node,std::allocator<node> > >::_Mylast",888,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Container_base12::_Getpfirst","2,160",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_iterator<std::_Vector_val<std::_Simple_types<node> > >::~_Vector_iterator<std::_Vector_val<std::_Simple_types<node> > >","1,776",0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>::operator++",944,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Load_Entity_Templates",1,10.50,0.00,"1,242.13",0.07,"Project_Valerian.exe",
"AI_Stats_Component::Assign_Uniq_IDs",613,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Draw_System,std::default_delete<Draw_System> >::operator->",495,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> > >::deallocate",662,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Draw_With_Animated_Simple_Clip",330,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Custom_Message::`default constructor closure'","1,000",0.08,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>,1>::_Get_second","3,368",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Create_Background",1,0.01,0.00,1.22,0.07,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,std::_Iterator_base12>::operator--",612,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> > >::construct<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> *,std::_Tree_node<std::pair<Coordinate const ,bool>,void *> * &>",924,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::operator[]",612,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<int>,std::_Vector_val<std::_Simple_types<int> >,1>::_Get_first","1,755",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Root","3,128",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Myproxy",774,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >",661,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Umove_if_noexcept",654,0.20,0.00,0.04,0.00,"Project_Valerian.exe",
