Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Alloc_proxy",176,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Lbound<Coordinate>",153,0.01,0.00,0.01,0.00,"Project_Valerian.exe",
"std::map<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> > >::_Try_emplace<Coordinate const &>",153,0.06,0.00,0.03,0.00,"Project_Valerian.exe",
"Scene_Graph::Tile_Is_Wall_Or_Closed_Door",752,0.90,0.00,0.10,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Myend","1,056",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::__autoclassinit2","2,601",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::AI_Stats_Component",606,0.07,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Unused_parameter::_Unused_parameter<std::integral_constant<bool,1> >","4,444",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<28>","4,364",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_PackGlyphData",475,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Emplace_back_with_unused_capacity<Coordinate const &>",139,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Movement_Component::AI_Movement_Component",608,0.02,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Uninitialized_backout_al<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >","4,210",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >",339,0.03,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Get_data","1,089",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Structure_Template::Structure_Template",687,0.04,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<int>,std::_Vector_val<std::_Simple_types<int> >,1>::_Get_second","8,013",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Move_from",339,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Collect_Bus_Messages",1,16.00,0.00,"1,330.92",0.10,"Project_Valerian.exe",
"_chkstk",767,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >",602,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward_as_tuple<Coordinate const &>",755,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_MapInsert",475,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Check_Tile_Placement",604,0.32,0.00,0.04,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >::_Min","1,170",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Spritesheet::Add_Sprite_Instructions",886,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Getal","1,683",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >",160,5.98,0.00,3.11,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::max_size",480,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool>::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool><std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >,bool,0>",602,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"Structure_Template::operator=",635,0.04,0.00,0.00,0.00,"Project_Valerian.exe",
"std::tuple<Coordinate const &>::tuple<Coordinate const &><Coordinate const &,0>",755,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::size",602,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Getal","1,251",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<int>,std::_Vector_val<std::_Simple_types<int> >,1>::_Get_second","5,568",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<Tile_Queue>,std::_Vector_val<std::_Simple_types<Tile_Queue> >,1>::_Compressed_pair<std::allocator<Tile_Queue>,std::_Vector_val<std::_Simple_types<Tile_Queue> >,1><>",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Rechecked<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *>","4,210",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?_Getcat@?$codecvt@DDU_Mbstatet@@@std@@SAIPAPBVfacet@locale@2@PBV42@@Z",1,0.00,0.00,0.09,0.09,"MSVCP140D.dll",
"std::_Compressed_pair<std::allocator<Tile_Queue>,std::_Vector_val<std::_Simple_types<Tile_Queue> >,1>::_Get_second","2,432",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Buynode0",153,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_DefaultRenderCallback",74,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Scene_Graph",1,0.02,0.00,1.49,0.08,"Project_Valerian.exe",
"std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >::allocate",603,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::emplace_back<int>",600,0.03,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::operator--",553,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::__autoclassinit2",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::max_size","4,864",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Get_data","1,757",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Initialize_Dedicated_Multisprite",368,0.89,0.00,0.20,0.00,"Project_Valerian.exe",
"AI_Item_Component::__autoclassinit2",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::_Change_array",216,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Mylast",766,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Erase",154,0.00,0.00,0.16,0.00,"Project_Valerian.exe",
"Render_Component::Draw_With_Multi_Clip",368,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Tidy",176,8.12,0.00,3.84,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Buy",160,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Core::operator=",760,0.04,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Mylast",781,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<Coordinate const &>","4,234",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::_Umove_if_noexcept1",216,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"<lambda_9366063389c5f42a00a5088cf24e69de>::operator()",420,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::pair<Coordinate const ,Tile>::pair<Coordinate const ,Tile><Coordinate const &>",602,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >",602,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Get_data","1,210",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward_as_tuple<>",755,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::__autoclassinit2",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Myproxy",702,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<1>","2,494",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Ptr_copy_cat<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >","3,458",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >","3,895",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Alloc_proxy",129,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::tuple<Coordinate const &>::tuple<Coordinate const &>",755,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Text_Instruction::Text_Instruction",500,0.03,0.00,0.01,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::max_size",262,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Myend",563,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_MakeGlyphData",475,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Free_proxy",176,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::get<0,Coordinate const &>",755,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tuple_val<Coordinate const &>::_Tuple_val<Coordinate const &><Coordinate const &>",755,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"U8_next",475,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Get_second","2,619",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Getal",602,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Myfirst",656,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Insert_at<std::pair<Coordinate const ,bool> &,std::_Tree_node<std::pair<Coordinate const ,bool>,void *> *>",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Custom_Message::~Custom_Message",760,0.03,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Draw_Primitives",3,0.00,0.00,0.02,0.02,"Project_Valerian.exe",
"AI_Rel_Component::__autoclassinit2",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"U8_charsize",950,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::vector<Tile_Queue,std::allocator<Tile_Queue> >",608,0.02,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<char * const &>","2,455",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Tile::Update_Tile_Structure",603,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Action_Triage",605,1.35,0.00,0.19,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Getal",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >",160,5.97,0.00,3.10,0.00,"Project_Valerian.exe",
"UI_Component_Message_Stream::UI_Component_Message_Stream",8,0.09,0.00,0.91,0.01,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > >",602,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"Object::Draw",605,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::select_on_container_copy_construction","3,458",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<Tile_Queue> >::_Vector_val<std::_Simple_types<Tile_Queue> >",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >::_Max",541,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,std::_Iterator_base12>::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,std::_Iterator_base12>",602,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<char> >::destroy<char *>","2,068",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::tuple<Coordinate const &> >","2,265",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::readCSV",8,4.98,0.00,51.75,0.01,"Project_Valerian.exe",
"AI_Stats_Component::Assign_Uniq_IDs",608,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::_Has_unused_capacity",600,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Load_Entity_Templates",1,12.72,0.00,"1,058.13",0.05,"Project_Valerian.exe",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > > >::~pair<std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >,std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > > >","1,224",0.02,0.00,0.00,0.00,"Project_Valerian.exe",
